id,baseDomain,originAttributes,name,value,host,path,expiry,lastAccessed,creationTime,isSecure,isHttpOnly,inBrowserElement,sameSite
789,google.com,,OGP,-5061451:,.google.com,/,1533948196,1531356196257000,1531345329066002,0,0,0,0
790,google.com,,1P_JAR,2018-07-12-00,.google.com,/,1533948196,1531356196382000,1531345327880000,0,0,0,0
791,licensebuttons.net,,__cfduid,dab8ced3399ac70a1af1ab3a4d2d64cdb1531356200,.licensebuttons.net,/,1562892200,1531356200766000,1531356200766000,0,1,0,0
792,recursospython.com,,JCS_INENREF,https%3A//www.google.com/,recursospython.com,/,1531359801,1531356201327000,1531356201327000,0,0,0,0
793,recursospython.com,,JCS_INENTIM,1531356201301,recursospython.com,/,1531359801,1531356201327000,1531356201327001,0,0,0,0
794,recursospython.com,,_wpss_h_,3,recursospython.com,/,1531359801,1531356201327000,1531356201327002,0,0,0,0
795,recursospython.com,,_wpss_p_,N%3A0%20%7C%20,recursospython.com,/,1531359801,1531356201327000,1531356201327003,0,0,0,0
796,addtoany.com,,__cfduid,d4fd1ad7eeadbb4439912b1e633201b341531356201,.addtoany.com,/,1562892201,1531356201624000,1531356201624000,0,1,0,0
797,recursospython.com,,_ga,GA1.2.1656765958.1531356202,.recursospython.com,/,1594428201,1531356201904000,1531356201904000,0,0,0,0
798,recursospython.com,,_gid,GA1.2.903254670.1531356202,.recursospython.com,/,1531442601,1531356201904000,1531356201904001,0,0,0,0
799,recursospython.com,,_gat,1,.recursospython.com,/,1531356261,1531356201920000,1531356201920000,0,0,0,0
800,addtoany.com,,uvc,1,.addtoany.com,/,1531442602,1531356202388000,1531356202388000,0,0,0,0
801,openx.net,,i,941ec423-f6bf-05c5-26f7-6c4ded048e63|1531346761,.openx.net,/,1562892203,1531356203152000,1531346761413004,0,0,0,0
802,openx.net,,pd,v2|1531346762.9440|kimWiymOgugi.fcgqhosLn0oa,.openx.net,/,1532652203,1531356203152000,1531346762989003,0,0,0,0
803,doubleclick.net,,DSID,NO_DATA,.doubleclick.net,/,1531359802,1531356203152000,1531356203152002,0,1,0,0
